,1,0.5,0.2
4299,4-5,4.5-4.9,4.6-4.7
4300,3-4,3.5-3.9,3.8-3.9
4301,4-5,4.0-4.4,4.4-4.5
4302,4-5,4.0-4.4,4.0-4.1
4303,4-5,4.0-4.4,4.2-4.3
4304,4-5,4.5-4.9,4.4-4.5
4305,4-5,4.5-4.9,4.4-4.5
4306,3-4,3.0-3.4,3.2-3.3
4307,4-5,4.0-4.4,4.4-4.5
4308,3-4,3.0-3.4,3.2-3.3
4309,4-5,4.5-4.9,4.4-4.5
4310,4-5,4.0-4.4,4.0-4.1
4311,3-4,3.5-3.9,3.4-3.5
4312,4-5,4.5-4.9,4.4-4.5
4313,4-5,4.0-4.4,4.0-4.1
4314,4-5,4.5-4.9,4.6-4.7
4315,4-5,4.0-4.4,4.4-4.5
4316,4-5,4.5-4.9,4.4-4.5
4317,4-5,4.0-4.4,4.4-4.5
4318,4-5,4.5-4.9,4.4-4.5
4319,3-4,3.5-3.9,3.6-3.7
4320,4-5,4.5-4.9,4.8-4.9
4321,4-5,4.5-5.0,4.8-5.0
4322,4-5,4.0-4.4,4.2-4.3
4323,4-5,4.0-4.4,4.4-4.5
4324,4-5,4.0-4.4,4.4-4.5
4325,4-5,4.0-4.4,4.0-4.1
4326,3-4,3.5-3.9,3.6-3.7
4327,3-4,3.5-3.9,3.8-3.9
4328,4-5,4.0-4.4,4.2-4.3
4329,4-5,4.0-4.4,4.2-4.3
4330,4-5,4.5-4.9,4.4-4.5
4331,4-5,4.0-4.4,4.2-4.3
4332,4-5,4.5-4.9,4.6-4.7
4333,4-5,4.5-4.9,4.6-4.7
4334,3-4,3.5-3.9,3.8-3.9
4335,4-5,4.0-4.4,4.2-4.3
4336,3-4,3.5-3.9,3.6-3.7
4337,4-5,4.0-4.4,4.4-4.5
4338,4-5,4.0-4.4,4.2-4.3
4339,4-5,4.5-4.9,4.4-4.5
4340,4-5,4.0-4.4,4.2-4.3
4341,3-4,3.5-3.9,3.6-3.7
4342,4-5,4.5-4.9,4.6-4.7
4343,4-5,4.0-4.4,4.0-4.1
4344,4-5,4.0-4.4,4.4-4.5
4345,4-5,4.5-4.9,4.4-4.5
4346,4-5,4.5-5.0,4.8-5.0
4347,4-5,4.0-4.4,4.2-4.3
4348,4-5,4.0-4.4,4.2-4.3
4349,3-4,3.0-3.4,3.0-3.1
4350,4-5,4.5-5.0,4.8-5.0
4351,4-5,4.5-4.9,4.4-4.5
4352,4-5,4.0-4.4,4.0-4.1
4353,4-5,4.5-4.9,4.6-4.7
4354,4-5,4.0-4.4,4.0-4.1
4355,4-5,4.0-4.4,4.2-4.3
4356,4-5,4.0-4.4,4.4-4.5
4357,4-5,4.0-4.4,4.4-4.5
4358,4-5,4.0-4.4,4.0-4.1
4359,4-5,4.0-4.4,4.4-4.5
4360,4-5,4.0-4.4,4.2-4.3
4361,4-5,4.5-4.9,4.4-4.5
4362,4-5,4.0-4.4,4.0-4.1
4363,4-5,4.0-4.4,4.0-4.1
4364,4-5,4.0-4.4,4.2-4.3
4365,4-5,4.5-4.9,4.4-4.5
4366,4-5,4.0-4.4,4.2-4.3
4367,4-5,4.0-4.4,4.0-4.1
4368,4-5,4.0-4.4,4.2-4.3
4369,4-5,4.0-4.4,4.0-4.1
4370,3-4,3.5-3.9,3.6-3.7
4371,4-5,4.0-4.4,4.2-4.3
4372,4-5,4.0-4.4,4.2-4.3
4373,4-5,4.0-4.4,4.0-4.1
4374,4-5,4.5-4.9,4.4-4.5
4375,4-5,4.0-4.4,4.2-4.3
4376,4-5,4.0-4.4,4.4-4.5
4377,3-4,3.5-3.9,3.8-3.9
4378,4-5,4.0-4.4,4.4-4.5
4379,4-5,4.0-4.4,4.0-4.1
4380,4-5,4.5-4.9,4.6-4.7
4381,4-5,4.0-4.4,4.4-4.5
4382,2-3,2.5-2.9,2.4-2.5
4383,4-5,4.0-4.4,4.4-4.5
4384,4-5,4.5-4.9,4.4-4.5
4385,4-5,4.5-5.0,4.8-5.0
4386,4-5,4.0-4.4,4.2-4.3
4387,4-5,4.0-4.4,4.2-4.3
4388,4-5,4.5-4.9,4.4-4.5
4389,3-4,3.5-3.9,3.6-3.7
4390,4-5,4.5-4.9,4.6-4.7
4391,4-5,4.0-4.4,4.2-4.3
4392,4-5,4.5-4.9,4.4-4.5
4393,4-5,4.0-4.4,4.0-4.1
4394,4-5,4.5-4.9,4.4-4.5
4395,4-5,4.0-4.4,4.2-4.3
4396,4-5,4.0-4.4,4.4-4.5
4397,4-5,4.5-4.9,4.4-4.5
4398,4-5,4.5-4.9,4.4-4.5
4399,2-3,2.0-2.4,2.0-2.1
4400,4-5,4.0-4.4,4.4-4.5
4401,4-5,4.5-4.9,4.6-4.7
4402,4-5,4.5-4.9,4.6-4.7
4403,4-5,4.5-4.9,4.4-4.5
4404,4-5,4.5-4.9,4.4-4.5
4405,4-5,4.5-4.9,4.4-4.5
4406,4-5,4.0-4.4,4.0-4.1
4407,4-5,4.5-4.9,4.4-4.5
4408,4-5,4.0-4.4,4.4-4.5
4409,4-5,4.0-4.4,4.2-4.3
4410,4-5,4.0-4.4,4.0-4.1
4411,4-5,4.0-4.4,4.2-4.3
4412,4-5,4.0-4.4,4.2-4.3
4413,4-5,4.5-4.9,4.4-4.5
4414,4-5,4.0-4.4,4.2-4.3
4415,4-5,4.0-4.4,4.4-4.5
4416,4-5,4.5-4.9,4.6-4.7
4417,4-5,4.5-4.9,4.6-4.7
4418,4-5,4.5-4.9,4.6-4.7
4419,4-5,4.0-4.4,4.2-4.3
4420,4-5,4.0-4.4,4.2-4.3
4421,4-5,4.0-4.4,4.4-4.5
4422,4-5,4.0-4.4,4.2-4.3
4423,4-5,4.0-4.4,4.4-4.5
4424,3-4,3.5-3.9,3.8-3.9
4425,3-4,3.5-3.9,3.6-3.7
4426,3-4,3.5-3.9,3.8-3.9
4427,3-4,3.0-3.4,3.2-3.3
4428,4-5,4.0-4.4,4.4-4.5
4429,4-5,4.0-4.4,4.2-4.3
4430,4-5,4.5-4.9,4.6-4.7
4431,4-5,4.0-4.4,4.4-4.5
4432,4-5,4.5-4.9,4.4-4.5
4433,4-5,4.5-4.9,4.4-4.5
4434,3-4,3.0-3.4,3.2-3.3
4435,4-5,4.5-4.9,4.6-4.7
4436,4-5,4.0-4.4,4.4-4.5
4437,4-5,4.0-4.4,4.4-4.5
4438,3-4,3.5-3.9,3.6-3.7
4439,4-5,4.5-4.9,4.4-4.5
4440,4-5,4.5-4.9,4.4-4.5
4441,4-5,4.5-4.9,4.4-4.5
4442,3-4,3.0-3.4,3.0-3.1
4443,4-5,4.0-4.4,4.0-4.1
4444,4-5,4.0-4.4,4.2-4.3
4445,4-5,4.5-5.0,4.8-5.0
4446,4-5,4.0-4.4,4.4-4.5
4447,3-4,3.5-3.9,3.8-3.9
4448,4-5,4.0-4.4,4.2-4.3
4449,2-3,2.0-2.4,2.2-2.3
4450,4-5,4.0-4.4,4.0-4.1
4451,4-5,4.0-4.4,4.4-4.5
4452,4-5,4.5-4.9,4.4-4.5
4453,4-5,4.5-4.9,4.4-4.5
4454,4-5,4.0-4.4,4.0-4.1
4455,4-5,4.0-4.4,4.0-4.1
4456,4-5,4.5-4.9,4.4-4.5
4457,4-5,4.0-4.4,4.0-4.1
4458,4-5,4.0-4.4,4.2-4.3
4459,4-5,4.0-4.4,4.2-4.3
4460,4-5,4.0-4.4,4.2-4.3
4461,4-5,4.0-4.4,4.2-4.3
4462,4-5,4.0-4.4,4.4-4.5
4463,3-4,3.0-3.4,3.2-3.3
4464,4-5,4.5-4.9,4.4-4.5
4465,4-5,4.0-4.4,4.0-4.1
4466,4-5,4.5-4.9,4.6-4.7
4467,4-5,4.5-5.0,4.8-5.0
4468,4-5,4.5-5.0,4.8-5.0
4469,4-5,4.0-4.4,4.4-4.5
4470,4-5,4.5-4.9,4.4-4.5
4471,4-5,4.5-4.9,4.4-4.5
4472,4-5,4.0-4.4,4.2-4.3
4473,4-5,4.0-4.4,4.4-4.5
4474,3-4,3.5-3.9,3.8-3.9
4475,4-5,4.5-4.9,4.4-4.5
4476,4-5,4.0-4.4,4.0-4.1
4477,4-5,4.5-4.9,4.6-4.7
4478,4-5,4.5-4.9,4.6-4.7
4479,4-5,4.5-4.9,4.4-4.5
4480,4-5,4.0-4.4,4.2-4.3
4481,4-5,4.0-4.4,4.4-4.5
4482,4-5,4.0-4.4,4.2-4.3
4483,4-5,4.0-4.4,4.2-4.3
4484,3-4,3.5-3.9,3.8-3.9
4485,4-5,4.5-5.0,4.8-5.0
4486,4-5,4.0-4.4,4.0-4.1
4487,4-5,4.0-4.4,4.4-4.5
4488,4-5,4.0-4.4,4.4-4.5
4489,3-4,3.5-3.9,3.8-3.9
4490,4-5,4.5-4.9,4.4-4.5
4491,4-5,4.5-4.9,4.6-4.7
4492,4-5,4.0-4.4,4.0-4.1
4493,4-5,4.5-4.9,4.4-4.5
4494,4-5,4.0-4.4,4.4-4.5
4495,4-5,4.0-4.4,4.0-4.1
4496,3-4,3.5-3.9,3.6-3.7
4497,1-2,1.5-1.9,1.8-1.9
4498,3-4,3.5-3.9,3.6-3.7
4499,4-5,4.0-4.4,4.0-4.1
4500,4-5,4.5-4.9,4.4-4.5
4501,3-4,3.5-3.9,3.8-3.9
4502,4-5,4.0-4.4,4.4-4.5
4503,3-4,3.5-3.9,3.8-3.9
4504,3-4,3.5-3.9,3.6-3.7
4505,4-5,4.0-4.4,4.4-4.5
4506,4-5,4.0-4.4,4.0-4.1
4507,3-4,3.5-3.9,3.6-3.7
4508,2-3,2.5-2.9,2.8-2.9
4509,4-5,4.0-4.4,4.4-4.5
4510,4-5,4.0-4.4,4.4-4.5
4511,4-5,4.0-4.4,4.4-4.5
4512,3-4,3.5-3.9,3.4-3.5
4513,4-5,4.0-4.4,4.0-4.1
4514,4-5,4.5-5.0,4.8-5.0
4515,2-3,2.5-2.9,2.6-2.7
4516,4-5,4.0-4.4,4.4-4.5
4517,3-4,3.5-3.9,3.8-3.9
4518,4-5,4.0-4.4,4.2-4.3
4519,4-5,4.5-4.9,4.6-4.7
4520,4-5,4.0-4.4,4.2-4.3
4521,4-5,4.5-4.9,4.6-4.7
4522,4-5,4.0-4.4,4.0-4.1
4523,4-5,4.0-4.4,4.2-4.3
4524,4-5,4.0-4.4,4.4-4.5
4525,4-5,4.0-4.4,4.4-4.5
4526,4-5,4.0-4.4,4.4-4.5
4527,4-5,4.5-5.0,4.8-5.0
4528,3-4,3.0-3.4,3.2-3.3
4529,4-5,4.0-4.4,4.4-4.5
4530,4-5,4.0-4.4,4.2-4.3
4531,4-5,4.0-4.4,4.0-4.1
4532,4-5,4.0-4.4,4.4-4.5
4533,4-5,4.5-4.9,4.6-4.7
4534,4-5,4.5-4.9,4.4-4.5
4535,4-5,4.5-4.9,4.4-4.5
4536,3-4,3.5-3.9,3.6-3.7
4537,4-5,4.5-4.9,4.4-4.5
4538,4-5,4.5-5.0,4.8-5.0
4539,3-4,3.5-3.9,3.8-3.9
4540,4-5,4.0-4.4,4.0-4.1
4541,4-5,4.0-4.4,4.4-4.5
4542,4-5,4.0-4.4,4.0-4.1
4543,4-5,4.5-5.0,4.8-5.0
4544,4-5,4.0-4.4,4.2-4.3
4545,3-4,3.5-3.9,3.6-3.7
4546,4-5,4.0-4.4,4.2-4.3
4547,4-5,4.5-4.9,4.4-4.5
4548,4-5,4.0-4.4,4.0-4.1
4549,4-5,4.0-4.4,4.0-4.1
4550,1-2,1.5-1.9,1.4-1.5
4551,4-5,4.0-4.4,4.2-4.3
4552,4-5,4.5-4.9,4.4-4.5
4553,4-5,4.0-4.4,4.0-4.1
4554,4-5,4.5-4.9,4.4-4.5
4555,4-5,4.5-4.9,4.4-4.5
4556,4-5,4.5-5.0,4.8-5.0
4557,3-4,3.5-3.9,3.8-3.9
4558,4-5,4.0-4.4,4.4-4.5
4559,3-4,3.5-3.9,3.8-3.9
4560,4-5,4.5-4.9,4.4-4.5
4561,4-5,4.5-4.9,4.6-4.7
4562,4-5,4.0-4.4,4.4-4.5
4563,4-5,4.0-4.4,4.0-4.1
4564,4-5,4.5-4.9,4.4-4.5
4565,4-5,4.0-4.4,4.2-4.3
4566,3-4,3.5-3.9,3.6-3.7
4567,4-5,4.0-4.4,4.2-4.3
4568,4-5,4.0-4.4,4.0-4.1
4569,4-5,4.0-4.4,4.0-4.1
4570,4-5,4.5-4.9,4.4-4.5
4571,3-4,3.5-3.9,3.4-3.5
4572,4-5,4.0-4.4,4.0-4.1
4573,4-5,4.5-4.9,4.6-4.7
4574,3-4,3.5-3.9,3.6-3.7
4575,3-4,3.5-3.9,3.6-3.7
4576,4-5,4.0-4.4,4.0-4.1
4577,4-5,4.0-4.4,4.4-4.5
4578,4-5,4.0-4.4,4.4-4.5
4579,4-5,4.5-4.9,4.6-4.7
4580,4-5,4.5-4.9,4.6-4.7
4581,4-5,4.0-4.4,4.2-4.3
4582,4-5,4.5-4.9,4.4-4.5
4583,4-5,4.0-4.4,4.2-4.3
4584,4-5,4.0-4.4,4.2-4.3
4585,4-5,4.5-4.9,4.4-4.5
4586,3-4,3.0-3.4,3.2-3.3
4587,4-5,4.0-4.4,4.0-4.1
4588,4-5,4.0-4.4,4.0-4.1
4589,4-5,4.0-4.4,4.4-4.5
4590,4-5,4.0-4.4,4.0-4.1
4591,4-5,4.0-4.4,4.0-4.1
4592,4-5,4.0-4.4,4.2-4.3
4593,4-5,4.0-4.4,4.2-4.3
4594,4-5,4.5-4.9,4.6-4.7
4595,2-3,2.5-2.9,2.8-2.9
4596,4-5,4.0-4.4,4.2-4.3
4597,4-5,4.5-4.9,4.4-4.5
4598,4-5,4.0-4.4,4.4-4.5
4599,4-5,4.0-4.4,4.2-4.3
4600,4-5,4.0-4.4,4.2-4.3
4601,4-5,4.5-4.9,4.4-4.5
4602,4-5,4.0-4.4,4.4-4.5
4603,4-5,4.0-4.4,4.2-4.3
4604,4-5,4.5-4.9,4.4-4.5
4605,4-5,4.5-5.0,4.8-5.0
4606,3-4,3.5-3.9,3.6-3.7
4607,4-5,4.0-4.4,4.2-4.3
4608,4-5,4.5-4.9,4.6-4.7
4609,4-5,4.5-4.9,4.6-4.7
4610,4-5,4.0-4.4,4.2-4.3
4611,4-5,4.5-4.9,4.4-4.5
4612,3-4,3.0-3.4,3.2-3.3
4613,4-5,4.0-4.4,4.0-4.1
4614,4-5,4.0-4.4,4.2-4.3
4615,3-4,3.5-3.9,3.8-3.9
4616,4-5,4.5-4.9,4.4-4.5
4617,4-5,4.0-4.4,4.4-4.5
4618,4-5,4.0-4.4,4.2-4.3
4619,4-5,4.5-4.9,4.4-4.5
4620,4-5,4.5-4.9,4.4-4.5
4621,3-4,3.5-3.9,3.6-3.7
4622,4-5,4.0-4.4,4.2-4.3
4623,4-5,4.0-4.4,4.4-4.5
4624,4-5,4.5-4.9,4.4-4.5
4625,4-5,4.0-4.4,4.4-4.5
4626,4-5,4.0-4.4,4.4-4.5
4627,4-5,4.5-4.9,4.6-4.7
4628,4-5,4.0-4.4,4.4-4.5
4629,3-4,3.5-3.9,3.6-3.7
4630,4-5,4.5-4.9,4.6-4.7
4631,4-5,4.0-4.4,4.0-4.1
4632,2-3,2.5-2.9,2.4-2.5
4633,3-4,3.5-3.9,3.4-3.5
4634,4-5,4.5-4.9,4.4-4.5
4635,4-5,4.5-5.0,4.8-5.0
4636,4-5,4.0-4.4,4.0-4.1
4637,4-5,4.5-4.9,4.6-4.7
4638,4-5,4.0-4.4,4.2-4.3
4639,4-5,4.5-4.9,4.4-4.5
4640,4-5,4.0-4.4,4.4-4.5
4641,4-5,4.0-4.4,4.2-4.3
4642,2-3,2.0-2.4,2.2-2.3
4643,4-5,4.0-4.4,4.2-4.3
4644,3-4,3.5-3.9,3.6-3.7
4645,3-4,3.5-3.9,3.8-3.9
4646,4-5,4.0-4.4,4.4-4.5
4647,2-3,2.5-2.9,2.8-2.9
4648,3-4,3.0-3.4,3.0-3.1
4649,4-5,4.5-4.9,4.6-4.7
4650,4-5,4.0-4.4,4.2-4.3
4651,4-5,4.5-4.9,4.6-4.7
4652,3-4,3.5-3.9,3.8-3.9
4653,4-5,4.5-4.9,4.4-4.5
4654,4-5,4.5-4.9,4.4-4.5
4655,4-5,4.5-4.9,4.8-4.9
4656,4-5,4.0-4.4,4.2-4.3
4657,3-4,3.0-3.4,3.2-3.3
4658,2-3,2.0-2.4,2.2-2.3
4659,3-4,3.0-3.4,3.0-3.1
4660,4-5,4.0-4.4,4.0-4.1
4661,4-5,4.5-4.9,4.4-4.5
4662,4-5,4.5-4.9,4.6-4.7
4663,4-5,4.0-4.4,4.2-4.3
4664,3-4,3.0-3.4,3.2-3.3
4665,4-5,4.0-4.4,4.2-4.3
4666,4-5,4.0-4.4,4.4-4.5
4667,3-4,3.0-3.4,3.2-3.3
4668,4-5,4.0-4.4,4.2-4.3
4669,4-5,4.5-4.9,4.4-4.5
4670,4-5,4.5-4.9,4.4-4.5
4671,4-5,4.0-4.4,4.0-4.1
4672,4-5,4.0-4.4,4.0-4.1
4673,3-4,3.5-3.9,3.6-3.7
4674,3-4,3.5-3.9,3.6-3.7
4675,4-5,4.0-4.4,4.4-4.5
4676,3-4,3.5-3.9,3.8-3.9
4677,4-5,4.0-4.4,4.4-4.5
4678,4-5,4.0-4.4,4.2-4.3
4679,2-3,2.5-2.9,2.8-2.9
4680,4-5,4.5-4.9,4.4-4.5
4681,4-5,4.0-4.4,4.2-4.3
4682,4-5,4.0-4.4,4.4-4.5
4683,4-5,4.5-4.9,4.4-4.5
4684,4-5,4.5-4.9,4.4-4.5
4685,4-5,4.0-4.4,4.4-4.5
4686,4-5,4.0-4.4,4.0-4.1
4687,4-5,4.0-4.4,4.0-4.1
4688,4-5,4.0-4.4,4.4-4.5
4689,3-4,3.5-3.9,3.6-3.7
4690,4-5,4.0-4.4,4.4-4.5
4691,4-5,4.0-4.4,4.2-4.3
4692,4-5,4.0-4.4,4.0-4.1
4693,3-4,3.5-3.9,3.4-3.5
4694,4-5,4.0-4.4,4.2-4.3
4695,4-5,4.5-4.9,4.4-4.5
4696,3-4,3.5-3.9,3.8-3.9
4697,3-4,3.5-3.9,3.8-3.9
4698,4-5,4.0-4.4,4.4-4.5
4699,4-5,4.0-4.4,4.4-4.5
4700,3-4,3.5-3.9,3.6-3.7
4701,3-4,3.5-3.9,3.6-3.7
4702,3-4,3.5-3.9,3.4-3.5
4703,4-5,4.0-4.4,4.2-4.3
4704,3-4,3.5-3.9,3.6-3.7
4705,4-5,4.5-4.9,4.6-4.7
4706,4-5,4.0-4.4,4.4-4.5
4707,3-4,3.5-3.9,3.4-3.5
4708,4-5,4.0-4.4,4.2-4.3
4709,4-5,4.0-4.4,4.4-4.5
4710,4-5,4.0-4.4,4.0-4.1
4711,4-5,4.0-4.4,4.4-4.5
4712,2-3,2.5-2.9,2.8-2.9
4713,4-5,4.0-4.4,4.2-4.3
4714,3-4,3.0-3.4,3.0-3.1
4715,4-5,4.5-4.9,4.4-4.5
4716,4-5,4.5-4.9,4.4-4.5
4717,4-5,4.0-4.4,4.2-4.3
4718,4-5,4.5-4.9,4.6-4.7
4719,3-4,3.5-3.9,3.4-3.5
4720,4-5,4.0-4.4,4.0-4.1
4721,4-5,4.0-4.4,4.4-4.5
4722,3-4,3.5-3.9,3.6-3.7
4723,4-5,4.0-4.4,4.4-4.5
4724,4-5,4.5-4.9,4.4-4.5
4725,4-5,4.0-4.4,4.0-4.1
4726,4-5,4.0-4.4,4.2-4.3
4727,4-5,4.0-4.4,4.4-4.5
4728,4-5,4.0-4.4,4.2-4.3
4729,3-4,3.5-3.9,3.8-3.9
4730,4-5,4.0-4.4,4.4-4.5
4731,4-5,4.5-4.9,4.6-4.7
4732,4-5,4.0-4.4,4.2-4.3
4733,4-5,4.0-4.4,4.0-4.1
4734,4-5,4.0-4.4,4.2-4.3
4735,4-5,4.5-4.9,4.4-4.5
4736,3-4,3.5-3.9,3.6-3.7
4737,4-5,4.0-4.4,4.2-4.3
4738,4-5,4.0-4.4,4.0-4.1
4739,4-5,4.0-4.4,4.4-4.5
4740,4-5,4.0-4.4,4.2-4.3
4741,4-5,4.0-4.4,4.0-4.1
4742,3-4,3.0-3.4,3.2-3.3
4743,4-5,4.0-4.4,4.4-4.5
4744,4-5,4.0-4.4,4.2-4.3
4745,4-5,4.0-4.4,4.2-4.3
4746,3-4,3.0-3.4,3.2-3.3
4747,3-4,3.5-3.9,3.8-3.9
4748,4-5,4.0-4.4,4.0-4.1
4749,4-5,4.0-4.4,4.0-4.1
4750,3-4,3.5-3.9,3.8-3.9
4751,4-5,4.5-4.9,4.4-4.5
4752,4-5,4.5-4.9,4.6-4.7
4753,4-5,4.0-4.4,4.2-4.3
4754,4-5,4.0-4.4,4.0-4.1
4755,3-4,3.5-3.9,3.6-3.7
4756,4-5,4.0-4.4,4.0-4.1
4757,3-4,3.5-3.9,3.6-3.7
4758,4-5,4.5-4.9,4.6-4.7
4759,2-3,2.5-2.9,2.6-2.7
4760,4-5,4.5-4.9,4.4-4.5
4761,4-5,4.0-4.4,4.4-4.5
4762,4-5,4.5-4.9,4.6-4.7
4763,4-5,4.5-4.9,4.6-4.7
4764,4-5,4.5-4.9,4.4-4.5
4765,2-3,2.5-2.9,2.4-2.5
4766,2-3,2.5-2.9,2.6-2.7
4767,4-5,4.5-4.9,4.4-4.5
4768,4-5,4.0-4.4,4.4-4.5
4769,4-5,4.0-4.4,4.0-4.1
4770,3-4,3.5-3.9,3.6-3.7
4771,4-5,4.0-4.4,4.2-4.3
4772,4-5,4.0-4.4,4.2-4.3
4773,4-5,4.0-4.4,4.0-4.1
4774,4-5,4.0-4.4,4.2-4.3
4775,4-5,4.0-4.4,4.0-4.1
4776,3-4,3.5-3.9,3.8-3.9
4777,4-5,4.0-4.4,4.2-4.3
4778,4-5,4.0-4.4,4.0-4.1
4779,4-5,4.0-4.4,4.4-4.5
4780,4-5,4.0-4.4,4.2-4.3
4781,4-5,4.5-4.9,4.4-4.5
4782,4-5,4.5-4.9,4.6-4.7
4783,4-5,4.0-4.4,4.0-4.1
4784,3-4,3.5-3.9,3.6-3.7
4785,4-5,4.0-4.4,4.4-4.5
4786,4-5,4.5-4.9,4.4-4.5
4787,4-5,4.0-4.4,4.2-4.3
4788,4-5,4.5-4.9,4.6-4.7
4789,3-4,3.5-3.9,3.4-3.5
4790,3-4,3.0-3.4,3.2-3.3
4791,3-4,3.5-3.9,3.8-3.9
4792,4-5,4.0-4.4,4.2-4.3
4793,4-5,4.5-4.9,4.6-4.7
4794,3-4,3.5-3.9,3.8-3.9
4795,4-5,4.0-4.4,4.2-4.3
4796,4-5,4.5-4.9,4.4-4.5
4797,4-5,4.0-4.4,4.4-4.5
4798,4-5,4.0-4.4,4.2-4.3
4799,4-5,4.5-4.9,4.4-4.5
4800,3-4,3.0-3.4,3.2-3.3
4801,4-5,4.0-4.4,4.2-4.3
4802,4-5,4.0-4.4,4.2-4.3
4803,4-5,4.0-4.4,4.0-4.1
4804,1-2,1.5-1.9,1.8-1.9
4805,4-5,4.0-4.4,4.4-4.5
4806,4-5,4.5-5.0,4.8-5.0
4807,4-5,4.0-4.4,4.0-4.1
4808,3-4,3.5-3.9,3.6-3.7
4809,4-5,4.0-4.4,4.0-4.1
4810,4-5,4.0-4.4,4.0-4.1
4811,3-4,3.0-3.4,3.2-3.3
4812,4-5,4.5-4.9,4.4-4.5
4813,4-5,4.0-4.4,4.4-4.5
4814,4-5,4.0-4.4,4.0-4.1
4815,4-5,4.0-4.4,4.2-4.3
4816,4-5,4.0-4.4,4.2-4.3
4817,4-5,4.5-4.9,4.6-4.7
4818,3-4,3.5-3.9,3.4-3.5
4819,4-5,4.5-4.9,4.4-4.5
4820,4-5,4.5-4.9,4.6-4.7
4821,4-5,4.5-4.9,4.4-4.5
4822,2-3,2.5-2.9,2.6-2.7
4823,4-5,4.5-4.9,4.6-4.7
4824,3-4,3.5-3.9,3.6-3.7
4825,4-5,4.5-4.9,4.4-4.5
4826,2-3,2.5-2.9,2.6-2.7
4827,4-5,4.5-4.9,4.4-4.5
4828,4-5,4.0-4.4,4.4-4.5
4829,3-4,3.5-3.9,3.8-3.9
4830,4-5,4.5-4.9,4.4-4.5
4831,4-5,4.0-4.4,4.4-4.5
4832,4-5,4.0-4.4,4.4-4.5
4833,4-5,4.5-4.9,4.4-4.5
4834,3-4,3.0-3.4,3.2-3.3
4835,2-3,2.0-2.4,2.0-2.1
4836,2-3,2.0-2.4,2.2-2.3
4837,4-5,4.5-4.9,4.4-4.5
4838,3-4,3.5-3.9,3.6-3.7
4839,4-5,4.0-4.4,4.4-4.5
4840,4-5,4.5-5.0,4.8-5.0
4841,3-4,3.0-3.4,3.2-3.3
4842,4-5,4.0-4.4,4.0-4.1
4843,4-5,4.5-4.9,4.4-4.5
4844,4-5,4.0-4.4,4.0-4.1
4845,4-5,4.5-4.9,4.6-4.7
4846,4-5,4.5-4.9,4.4-4.5
4847,3-4,3.5-3.9,3.6-3.7
4848,4-5,4.0-4.4,4.2-4.3
4849,4-5,4.0-4.4,4.4-4.5
4850,4-5,4.0-4.4,4.2-4.3
4851,4-5,4.5-4.9,4.4-4.5
4852,4-5,4.5-4.9,4.4-4.5
4853,4-5,4.5-4.9,4.4-4.5
4854,4-5,4.0-4.4,4.2-4.3
4855,4-5,4.5-4.9,4.4-4.5
4856,4-5,4.5-4.9,4.4-4.5
4857,4-5,4.0-4.4,4.4-4.5
4858,4-5,4.0-4.4,4.4-4.5
4859,3-4,3.5-3.9,3.8-3.9
4860,4-5,4.5-4.9,4.4-4.5
4861,4-5,4.5-4.9,4.4-4.5
4862,4-5,4.5-4.9,4.4-4.5
4863,4-5,4.0-4.4,4.2-4.3
4864,4-5,4.0-4.4,4.2-4.3
4865,3-4,3.0-3.4,3.2-3.3
4866,4-5,4.0-4.4,4.4-4.5
4867,4-5,4.5-4.9,4.4-4.5
4868,4-5,4.0-4.4,4.0-4.1
4869,4-5,4.0-4.4,4.4-4.5
4870,4-5,4.0-4.4,4.2-4.3
4871,3-4,3.5-3.9,3.8-3.9
4872,4-5,4.0-4.4,4.0-4.1
4873,4-5,4.0-4.4,4.0-4.1
4874,4-5,4.0-4.4,4.2-4.3
4875,3-4,3.5-3.9,3.6-3.7
4876,4-5,4.5-4.9,4.6-4.7
4877,3-4,3.5-3.9,3.6-3.7
4878,4-5,4.5-4.9,4.4-4.5
4879,4-5,4.0-4.4,4.2-4.3
4880,4-5,4.0-4.4,4.0-4.1
4881,4-5,4.0-4.4,4.4-4.5
4882,4-5,4.0-4.4,4.2-4.3
4883,3-4,3.5-3.9,3.4-3.5
4884,4-5,4.0-4.4,4.2-4.3
4885,4-5,4.5-4.9,4.4-4.5
4886,4-5,4.5-4.9,4.4-4.5
4887,4-5,4.5-4.9,4.4-4.5
4888,4-5,4.0-4.4,4.2-4.3
4889,4-5,4.0-4.4,4.2-4.3
4890,4-5,4.5-4.9,4.4-4.5
4891,4-5,4.0-4.4,4.0-4.1
4892,4-5,4.5-4.9,4.4-4.5
4893,4-5,4.0-4.4,4.0-4.1
4894,4-5,4.0-4.4,4.0-4.1
4895,2-3,2.5-2.9,2.6-2.7
4896,4-5,4.0-4.4,4.2-4.3
4897,4-5,4.5-4.9,4.6-4.7
4898,4-5,4.0-4.4,4.2-4.3
4899,3-4,3.5-3.9,3.6-3.7
4900,3-4,3.5-3.9,3.6-3.7
4901,4-5,4.5-4.9,4.4-4.5
4902,3-4,3.5-3.9,3.6-3.7
4903,4-5,4.0-4.4,4.0-4.1
4904,4-5,4.5-4.9,4.4-4.5
4905,4-5,4.0-4.4,4.2-4.3
4906,4-5,4.0-4.4,4.4-4.5
